row_id,x,y,accuracy,time,place_id
23529613,2.1594,1.0264,59,480724,3069630737
23529735,2.4335,1.0569,72,444056,2209293971
23530151,2.0041,1.4118,63,197182,7021063988
23530304,2.1511,1.3043,6,380805,2343525997
23530628,2.2508,1.1358,29,492536,3079882839
23530796,2.2975,1.3798,68,687359,6706708436
23531350,2.328,1.2531,72,140132,2585551753
23531691,2.334,1.0647,6,59442,8032468532
23532158,2.3565,1.3114,185,774435,8790355618
23532211,2.4559,1.4759,7,323720,4270403095
23532248,2.1828,1.2837,14,478198,6215057357
23532394,2.2995,1.3993,16,493373,6706708436
23532974,2.3657,1.1713,56,561071,6438240873
23533764,2.0711,1.2607,70,298828,3076556383
23533824,2.2526,1.0985,39,768813,8601126344
23533867,2.2896,1.121,57,219564,3588028567
23533955,2.1377,1.3956,77,252196,5991509451
23533966,2.3232,1.0922,66,727740,6821736606
23533973,2.2653,1.0853,1,203246,2809108094
23534009,2.0536,1.2422,62,633775,9081742495
23534086,2.1832,1.3564,64,518522,7240847236
23535308,2.0436,1.4667,38,518821,6840596147
23535916,2.4848,1.0202,165,651610,1663763627
23536617,2.0651,1.28,17,113712,6854303457
23537730,2.2421,1.2558,71,579111,4374582281
23537818,2.4703,1.2341,166,415164,9110155624
23539932,2.0166,1.1286,19,56416,3109132734
23540343,2.3731,1.2848,8,417507,7097086698
23540602,2.1123,1.3882,79,654703,7045241279
23540710,2.2563,1.1746,12,46810,4861093827
23540771,2.4743,1.0453,175,659221,1728965731
23540773,2.0662,1.1911,69,208642,3229876087
23540839,2.1229,1.221,67,311099,7698840696
23541285,2.1447,1.4906,54,292128,7516501787
23541318,2.3157,1.4473,24,39144,4386750363
23541344,2.2889,1.1496,45,523424,9929729717
23541387,2.0495,1.0403,76,255594,5108076746
23541474,2.2272,1.2897,71,683539,7097086698
23542297,2.3223,1.0493,46,698058,4923081565
23542352,2.2281,1.2952,15,156372,3695846783
23542419,2.0672,1.1657,13,66366,2607294907
23542436,2.3459,1.1648,63,81249,4861093827
23542740,2.3779,1.4748,60,179876,1853388867
23542857,2.4753,1.0314,64,744510,7547051259
23543951,2.3061,1.4483,91,289725,4626375496
23544005,2.0494,1.384,68,535729,1385100836
23544346,2.0298,1.1872,61,100694,2082127512
23544353,2.311,1.2577,76,72099,2585551753
23544743,2.3674,1.0794,50,541462,6246622940
23544865,2.4413,1.2842,18,120639,7942373049
23545165,2.3844,1.0177,53,512442,9994257798
23545667,2.429,1.2652,159,537390,8095297494
23546064,2.4386,1.0429,22,456223,5103329101
23546189,2.406,1.0931,11,178476,3411026024
23546700,2.0405,1.1814,48,575952,2082127512
23547840,2.1521,1.4568,65,700785,3439753948
23548433,2.1903,1.0406,35,705107,4984046094
23548585,2.481,1.0171,50,344770,1663763627
23548598,2.4134,1.4419,2,352439,2128251934
23549371,2.0531,1.2388,76,459456,9081742495
23549838,2.2621,1.2759,138,372684,6215057357
23551020,2.0695,1.4882,58,348848,3617419118
23551704,2.3525,1.3847,182,169712,7789869701
23552455,2.0036,1.139,64,444948,4690391147
23553170,2.3902,1.2368,53,659303,5943393344
23553263,2.4087,1.3075,72,195377,3695846783
23553351,2.0143,1.1472,167,65969,4690391147
23554207,2.0342,1.1107,3,222311,8679966649
23554213,2.0406,1.1171,49,228956,5781604363
23554377,2.2649,1.3617,163,9554,7663031065
23555022,2.23,1.107,4,294512,1732563460
23555064,2.3873,1.4068,65,84548,7789869701
23555080,2.0273,1.1372,45,147175,3109132734
23555176,2.0323,1.1861,15,119049,3229876087
23555582,2.41,1.3584,73,453815,1536494374
23556339,2.1001,1.0173,65,636936,5600661085
23556487,2.2668,1.1369,72,647985,3513732261
23556594,2.3301,1.226,327,733244,4233534513
23556755,2.2807,1.4441,61,205009,9487489239
23557192,2.3585,1.3711,3,355469,4659529541
23557448,2.1747,1.0687,9,160163,2164082478
23558246,2.3528,1.1656,270,611595,4861093827
23558475,2.3938,1.0899,57,140386,3157530019
23558655,2.2462,1.2749,147,584276,4374582281
23558877,2.2889,1.2477,160,232663,9773056775
23559117,2.4293,1.0393,65,498386,2178744887
23560066,2.385,1.1865,48,487983,5733965825
23560153,2.3635,1.4777,47,452263,9205242790
23560592,2.4944,1.0769,13,563799,1339666015
23560603,2.0074,1.4984,166,449927,6881686890
23561316,2.4294,1.4879,898,585724,1853388867
23561921,2.132,1.1095,93,682938,5063967094
23562116,2.1412,1.0854,76,53021,8904074677
23562280,2.0239,1.1434,56,307547,4231692509
23562287,2.2822,1.3721,67,72521,6706708436
23563334,2.4047,1.4477,76,269198,4626375496
23564031,2.1744,1.2228,61,153330,2019786487
23564225,2.1333,1.4787,160,694189,3617419118
23564374,2.3119,1.0734,10,177633,3157530019
23564817,2.2527,1.0631,65,396098,7929669489
23565417,2.0712,1.0704,55,59092,2164082478
23566397,2.3408,1.1821,74,75805,4861093827
23567093,2.4622,1.4668,90,611632,3178785922
23567151,2.1283,1.2541,51,306396,7871954785
23567267,2.3909,1.483,154,331095,1853388867
23567457,2.3931,1.4478,60,334027,4626375496
23567782,2.4694,1.0112,65,552537,1663763627
23567948,2.3121,1.2263,7,607938,5943393344
23567983,2.4155,1.167,65,689587,6396652784
23568204,2.4349,1.2191,163,569764,7312165178
23569154,2.1618,1.3211,65,761448,8790355618
23569888,2.1631,1.3996,8,257865,5991509451
23569994,2.2532,1.2472,62,394500,4374582281
23570324,2.3501,1.1879,68,470716,3020291657
23570478,2.2087,1.2481,46,502986,4233534513
23570534,2.1624,1.1191,160,519906,4691678575
23572213,2.4442,1.3018,62,130860,3695846783
23572366,2.3545,1.1444,61,785578,8072176981
23572408,2.3116,1.0903,72,221027,3157530019
23573075,2.3372,1.0848,63,432653,3157530019
23573565,2.247,1.0829,57,220569,7929669489
23573702,2.1832,1.3638,15,697928,7503509440
23573887,2.322,1.278,168,751244,9773056775
23574289,2.0196,1.0645,277,274177,2701619073
23574502,2.2005,1.3037,66,646454,1301102957
23574563,2.206,1.1278,172,461405,3513732261
23577259,2.2002,1.392,273,481879,7789869701
23577337,2.3242,1.0711,184,636255,8710295202
23577635,2.4824,1.3612,593,401652,8725643775
23578055,2.3588,1.3022,22,668226,3274022507
23578279,2.0508,1.184,6,225049,9764078387
23578328,2.4936,1.3296,45,404024,2935504324
23578673,2.1589,1.2967,54,528452,8286292454
23578907,2.0339,1.4569,157,224676,5232128865
23578939,2.4133,1.4247,62,593520,5632997879
23579099,2.0916,1.2222,70,722765,1380291167
23579179,2.1485,1.3941,5,357193,5991509451
23579296,2.0529,1.275,368,117894,6854303457
23579446,2.3178,1.2324,45,180014,4233534513
23579761,2.1513,1.3342,10,74482,9935755425
23579857,2.315,1.068,17,227910,8032468532
23579975,2.4553,1.2395,66,358219,6906932765
23580051,2.3495,1.4854,30,119490,2702622156
23580360,2.0426,1.4364,121,619096,6492209794
23580591,2.1132,1.0896,66,280252,4887384444
23581089,2.4643,1.2327,97,347776,9615994461
23581155,2.2084,1.0323,53,576858,7810150060
23581256,2.1372,1.1842,82,318321,3229876087
23581463,2.1566,1.3713,162,486924,1224473281
23581718,2.2593,1.2466,889,633984,8711845565
23582511,2.3021,1.3842,66,527835,6706708436
23582925,2.0483,1.2385,65,614706,9081742495
23583052,2.2315,1.2692,62,419220,4374582281
23583101,2.4989,1.2816,15,671256,1304012647
23583343,2.0792,1.1791,38,303702,1376745845
23583653,2.2666,1.0706,70,470491,7929669489
23583723,2.1967,1.2903,165,479602,4606837364
23584206,2.2905,1.1358,7,12076,1326517230
23584319,2.0156,1.0666,73,770426,9778673479
23584460,2.3051,1.23,9,20670,4233534513
23584518,2.4913,1.4639,53,321863,6474510758
23584601,2.3484,1.1722,295,546509,4861093827
23584693,2.0932,1.35,50,510040,5048523503
23584846,2.4342,1.3117,165,561239,4168031615
23584865,2.2363,1.3822,61,659710,7021063988
23585240,2.2135,1.0677,64,373297,7810150060
23585560,2.0991,1.2714,60,545300,5166481224
23585618,2.3169,1.2632,70,131560,2585551753
23585671,2.0407,1.0117,62,118324,5600661085
23586045,2.1361,1.2311,65,544342,1380291167
23586437,2.0844,1.0487,76,614726,4336717042
23587278,2.0187,1.1765,30,724704,9649308625
23587348,2.3157,1.4643,63,376801,6474510758
23587427,2.0598,1.1967,66,418963,9864693439
23587923,2.0751,1.172,65,215093,9764078387
23587993,2.1333,1.0509,50,597330,5906186883
23588310,2.4221,1.1786,39,510710,5733965825
23588599,2.3398,1.2397,5,343362,4233534513
23589289,2.0506,1.4166,153,594908,7278590122
23589838,2.1009,1.285,850,673628,6215057357
23589962,2.2932,1.0799,17,84213,3157530019
23590257,2.4554,1.2076,31,685046,5301169969
23590413,2.2749,1.3878,168,643021,7663031065
23590719,2.0015,1.2041,71,491191,5156008172
23590940,2.4117,1.1716,42,678879,7206831940
23591259,2.254,1.2617,81,532340,3319589754
23591392,2.2102,1.0473,15,464332,7810150060
23591446,2.3344,1.1906,14,220399,3020291657
23592139,2.0523,1.3543,66,567604,3297144794
23592203,2.3035,1.2322,21,407730,4233534513
23593246,2.4776,1.4228,6,443739,6640228998
23593595,2.0483,1.4794,69,744389,4921814476
23593825,2.2789,1.3867,50,638639,6706708436
23594696,2.0923,1.2409,68,704004,1380291167
23595220,2.4891,1.3434,77,391810,5759149180
23595224,2.087,1.3354,160,549311,4712992402
23595860,2.4689,1.2504,63,730724,7871954785
23596324,2.3307,1.4704,7,78347,4386750363
23596759,2.1357,1.1451,76,387383,9496466179
23597247,2.203,1.3064,165,329865,6854303457
23597262,2.4189,1.2616,61,706231,9025705058
23597552,2.329,1.0557,134,578050,8032468532
23597911,2.4829,1.255,13,596077,6787040850
23598446,2.0672,1.2325,69,662350,1380291167
23598484,2.4764,1.0326,61,119101,1663763627
23598728,2.2365,1.1018,30,370285,5828455274
23598930,2.2892,1.2231,10,259687,4233534513
23600092,2.1517,1.2596,102,706109,1214974606
23600195,2.4871,1.497,73,25884,9205242790
23600653,2.0908,1.2509,12,175657,1380291167
23601260,2.4,1.3205,33,600021,6644108708
23601451,2.0174,1.3422,19,612076,2494678001
23601965,2.4033,1.2608,162,114874,2571962720
23602228,2.1342,1.1375,69,223056,7463831010
23603422,2.3749,1.4304,61,748904,4626375496
23604098,2.1032,1.2796,118,709745,6854303457
23604591,2.2764,1.0619,58,223677,1168869217
23604955,2.1977,1.0386,358,201437,5830680661
23605409,2.095,1.1241,65,211368,5723607000
23605472,2.3536,1.0877,79,48606,3157530019
23606073,2.3337,1.2249,169,498503,4233534513
23607000,2.4694,1.4755,38,473513,5804926665
23607040,2.1026,1.3006,57,595664,4235083075
23607119,2.4868,1.2409,65,52080,6787040850
23608134,2.0177,1.0762,59,309619,9778673479
23608561,2.2043,1.2239,157,718267,2739683636
23609314,2.4076,1.3832,2,351864,5365638185
23609510,2.1769,1.2776,60,543063,4606837364
23609883,2.1067,1.3872,71,566325,1898134338
23609990,2.0931,1.1644,71,382428,4231692509
23610677,2.0505,1.4004,165,739571,7278590122
23611200,2.4019,1.4369,161,776912,7396159924
23611280,2.0743,1.023,10,325705,2725217975
23611649,2.2362,1.4882,88,745740,4588090734
23612140,2.1303,1.4025,279,653438,4338887860
23612179,2.4164,1.0669,15,782803,2209293971
23612267,2.1752,1.2289,105,697044,1380291167
23612501,2.4836,1.4559,52,281230,6474510758
23612649,2.0571,1.3519,72,445021,3297144794
23612939,2.4207,1.0853,192,200118,8940024726
23613001,2.1197,1.4523,72,196620,2074133146
23613313,2.3546,1.254,13,190032,2585551753
23613345,2.1335,1.0662,35,697578,6707546857
23613613,2.0643,1.0288,13,143981,5600661085
23613745,2.3532,1.1877,80,170731,4861093827
23613861,2.0471,1.0559,16,299511,1591245298
23615213,2.1534,1.0777,3,602919,8904074677
23615818,2.3233,1.1948,59,196581,4861093827
23616475,2.0872,1.4115,41,56276,6492209794
23616580,2.1298,1.2245,10,195409,1925910700
23616938,2.0137,1.1478,18,454376,4231692509
23616956,2.3744,1.04,42,737253,2467497959
23617411,2.1791,1.3892,65,346546,8671246084
23618164,2.2493,1.2739,72,503986,3319589754
23618776,2.4318,1.3146,131,186777,6644108708
23618868,2.4299,1.3578,10,163555,4179997917
23619385,2.3943,1.1665,68,772472,6438240873
23619722,2.1916,1.2859,19,641113,4606837364
23620334,2.0573,1.2738,287,148878,4747728496
23620499,2.4365,1.2408,81,569347,1272823671
23620675,2.4508,1.2146,55,489084,7312165178
23620845,2.0404,1.3337,67,440283,3297144794
23621190,2.0855,1.135,78,220695,4231692509
23621311,2.2997,1.238,43,685954,4233534513
23621451,2.194,1.1114,58,35109,1732563460
23621647,2.345,1.1766,62,18372,3020291657
23621854,2.4496,1.4535,979,639850,7038685199
23622118,2.1289,1.4007,56,550607,5991509451
23622212,2.0838,1.2704,66,390548,3076556383
23622223,2.4159,1.1736,42,294559,9817571734
23622760,2.1034,1.037,32,374429,1658077953
23622931,2.0725,1.2347,72,71959,1380291167
23623216,2.2277,1.1505,53,225877,7463831010
23624252,2.4921,1.4697,63,379631,6474510758
23624279,2.0246,1.1643,108,434824,2082127512
23624293,2.2316,1.122,64,604990,9346991997
23624294,2.478,1.4728,18,85187,9474162554
23625400,2.2609,1.1291,63,13833,3588028567
23625419,2.4452,1.452,67,409065,9846189806
23625470,2.2543,1.1717,442,669878,1031277804
23625763,2.3259,1.4138,72,654985,5442484608
23626212,2.0332,1.4645,167,618342,5232128865
23626397,2.3363,1.1308,10,423223,1017236154
23626673,2.1925,1.2606,51,523420,1214974606
23629196,2.3135,1.4462,64,64990,9487489239
23629282,2.2909,1.0535,664,237838,8032468532
23629430,2.0321,1.0491,40,534317,6709409787
23629688,2.1802,1.3888,73,690116,8795513764
23629860,2.3954,1.0309,11,490773,1470112415
23630549,2.4277,1.4659,40,483756,3178785922
23631087,2.047,1.0111,10,194521,9327341696
23631137,2.0104,1.3379,74,603329,2494678001
23632538,2.4696,1.496,16,77661,3178785922
23632686,2.2231,1.3461,49,493046,1082319594
23633105,2.2738,1.319,3,399735,2343525997
23633298,2.2244,1.0192,64,533097,2703428730
23634808,2.0906,1.3311,79,464303,5334589752
23635036,2.4148,1.2128,177,228217,5301169969
23635070,2.009,1.1635,405,70014,2082127512
23635711,2.4108,1.1468,79,183972,2969404944
23636086,2.0247,1.4882,57,731810,6936126097
23636229,2.0393,1.0159,59,784420,5846152236
23636438,2.1294,1.0708,32,593594,1728965731
23636678,2.4947,1.0251,62,565357,1663763627
23636679,2.0134,1.0386,45,393089,4336717042
23637250,2.4923,1.315,11,503004,3601994721
23637434,2.4618,1.1245,54,189399,8670584806
23637528,2.0317,1.1698,62,731711,3229876087
23638189,2.0997,1.241,56,784982,1380291167
23638318,2.3734,1.0561,133,708244,5103329101
23638711,2.2217,1.2187,63,272554,1113063429
23638833,2.0432,1.2333,70,171140,2614390775
23639034,2.0731,1.407,10,124263,7021063988
23639182,2.2368,1.0658,21,675884,7810150060
23639607,2.3734,1.3069,42,729227,6644108708
23640325,2.2068,1.2511,9,50361,3910675283
23640356,2.0386,1.058,106,237296,6685536635
23640449,2.0752,1.1952,11,496415,3948427562
23640777,2.1016,1.4508,10,719484,3348890121
23640997,2.4799,1.2455,72,300749,2571962720
23641337,2.2912,1.0767,62,292794,7810150060
23641348,2.2763,1.3853,162,694283,4043708399
23641451,2.2077,1.2083,98,573501,7698840696
23641779,2.1739,1.0751,64,665233,3505302090
23641907,2.401,1.1531,7,299710,3490195394
23642089,2.4444,1.3195,9,771065,2189696929
23642829,2.1109,1.1709,20,437504,3229876087
23642934,2.4903,1.1036,79,584187,7706750031
23643606,2.265,1.1007,75,213953,1732563460
23643979,2.2698,1.4024,7,630099,7278590122
23645041,2.148,1.2407,162,592001,1380291167
23645909,2.4274,1.2226,5,396472,1272823671
23646047,2.0169,1.2916,8,305386,9622620270
23646186,2.3896,1.4632,62,267989,4626375496
23646699,2.2426,1.1256,63,91623,7329810933
23646700,2.4742,1.05,36,495097,5103329101
23648060,2.4682,1.3742,81,535790,7406674639
23648587,2.3371,1.0542,65,305317,8032468532
23648762,2.0593,1.1376,9,58089,3109132734
23649338,2.262,1.2992,46,261618,3695846783
23649606,2.0783,1.2972,164,71956,6854303457
23650345,2.0411,1.1563,16,361764,6505686905
23650475,2.4641,1.2946,63,564499,3074081421
23650847,2.0718,1.2835,50,590125,6854303457
23650999,2.2632,1.4823,148,550049,6873618335
23651254,2.3721,1.3602,60,461303,1536494374
23651391,2.4992,1.141,157,462512,3135205757
23652107,2.0496,1.0051,11,176727,1481294899
23652846,2.3253,1.4422,82,769731,2225812517
23652912,2.1311,1.077,13,177156,8106965613
23652959,2.4776,1.2573,69,363102,6787040850
23653327,2.1926,1.0884,160,306057,1732563460
23653459,2.1697,1.4804,122,696266,4903903352
23654145,2.1871,1.4874,331,356177,4325915199
23654342,2.2349,1.4275,57,734097,6466855273
23656078,2.1601,1.2445,25,361562,1380291167
23656513,2.3054,1.1245,73,236885,5895261094
23656647,2.2664,1.4616,65,632608,7038685199
23656665,2.0142,1.1778,78,219745,9764078387
23656800,2.1677,1.1369,639,5014,3588028567
23657798,2.2434,1.1259,92,776904,8601126344
23658007,2.2355,1.235,25,549190,2862182730
23658086,2.3366,1.1722,50,91598,4861093827
23658416,2.2877,1.2325,11,128530,4233534513
23658476,2.0185,1.1237,215,698416,6980049709
23660409,2.2512,1.3898,65,90556,2911888353
23660472,2.3904,1.2067,3,50004,5304570159
23660630,2.0366,1.1788,3,384418,1376745845
23660647,2.1314,1.4269,896,478318,9787150114
23660873,2.2734,1.1452,63,460922,3513732261
23661182,2.2093,1.3803,69,765076,8795513764
23661377,2.2243,1.2765,11,197403,4606837364
23661718,2.3687,1.2827,65,550994,9546022315
23661906,2.1102,1.2547,10,231877,9917961263
23662237,2.4405,1.2937,74,495001,7097086698
23662773,2.2623,1.0689,80,224784,7929669489
23663011,2.0188,1.1154,28,740585,3588028567
23663017,2.0904,1.2314,67,662367,1380291167
23663171,2.4467,1.2238,64,740795,9615994461
23663648,2.3486,1.1651,64,750766,4861093827
23664240,2.1173,1.4457,14,775428,7644714882
23664949,2.323,1.4037,12,397155,9060493227
23665745,2.1766,1.2958,75,354592,4182637650
23665842,2.421,1.1656,70,471293,6438240873
23666075,2.245,1.4708,74,732436,8653170713
23666327,2.1114,1.4753,34,314222,2142029481
23667259,2.236,1.0567,4,426996,7810150060
23667738,2.4811,1.4638,67,211693,9474162554
23668027,2.0313,1.4756,68,347717,6936126097
23668280,2.4061,1.1492,62,252516,4231692509
23668975,2.3883,1.4316,80,182151,4626375496
23669223,2.265,1.3194,160,722150,9496768941
23669301,2.0635,1.0682,23,620702,4336717042
23669558,2.1741,1.1335,13,187532,3109132734
23669743,2.241,1.4418,127,570251,1327075245
23669772,2.3884,1.2875,164,549734,9546022315
23670345,2.2271,1.3018,72,396029,1540382716
23670416,2.3193,1.0759,11,520314,3157530019
23670644,2.1336,1.2878,26,564738,5111412226
23670737,2.2194,1.2955,56,413828,9496768941
23670840,2.0758,1.244,70,618025,1380291167
23670846,2.0822,1.2794,10,90854,6854303457
23671466,2.1501,1.4111,53,760046,4338887860
23671664,2.1069,1.1439,166,213679,9764078387
23671748,2.0607,1.1693,70,758814,3229876087
23672353,2.2261,1.2705,60,467834,6215057357
23672999,2.3449,1.4589,41,510212,4386750363
23673105,2.3365,1.4164,60,366590,3311763279
23673115,2.3713,1.4767,6,81733,1853388867
23673229,2.1092,1.34,55,576817,7021663947
23673675,2.0359,1.1835,68,587463,3229876087
23674519,2.3941,1.364,70,523310,1536494374
23676534,2.3383,1.2497,216,112482,2585551753
23676801,2.0226,1.4006,53,472472,5759149180
23677153,2.3829,1.288,82,474719,7958850057
23678204,2.0786,1.0886,6,175740,5781604363
23678246,2.246,1.1793,12,233932,9764078387
23678571,2.4407,1.1932,65,93492,6396652784
23678666,2.0402,1.2531,64,483715,9081742495
23678829,2.4068,1.3106,204,471776,6644108708
23678869,2.2631,1.4696,38,612609,8653170713
23679219,2.3903,1.429,342,726081,4626375496
23679484,2.1984,1.0185,70,423983,8632201887
23679626,2.3249,1.0758,14,127795,3157530019
23680518,2.187,1.158,2,553536,4662611613
23680589,2.3418,1.1094,60,7701,5541564636
23680987,2.2729,1.1837,21,164159,1031277804
23681166,2.151,1.2653,20,618464,3196019344
23681345,2.4875,1.0192,61,107489,1663763627
23682004,2.0937,1.3883,125,610492,7021063988
23682059,2.3796,1.4415,117,132135,7102786166
23682249,2.0209,1.4261,13,406123,8232500214
23682396,2.2881,1.1842,63,470884,3020291657
23682611,2.1468,1.3334,21,780382,8790355618
23682752,2.49,1.4401,55,522249,7396159924
23683083,2.3083,1.0798,221,684389,3157530019
23683737,2.178,1.3228,58,405996,4182637650
23683947,2.3988,1.2889,377,685032,9546022315
23684644,2.1486,1.3472,13,218216,7021663947
23684819,2.2179,1.1479,68,105567,3513732261
23685230,2.2576,1.094,61,569701,2809108094
